model,error_type,steps,fr_compound,fr_step_i,fr_step_j,fr_expected_indep,super_additive,interaction_delta
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0237,0.0069,0.1899,0.1955,False,-0.1718
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.4214,0.0069,0.1899,0.1955,True,0.226
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.383,0.0923,0.0874,0.1716,True,0.2114
claude-3-haiku,factual,"(0, 1)",0.3041,0.0923,0.0874,0.1716,True,0.1326
claude-3-haiku,factual,"(0, 1)",0.0374,0.0923,0.0874,0.1716,False,-0.1342
claude-3-haiku,factual,"(0, 1)",0.0927,0.0923,0.0874,0.1716,False,-0.0789
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.1899,0.0923,0.0874,0.1716,True,0.0183
claude-3-haiku,factual,"(0, 1)",0.0664,0.0923,0.0874,0.1716,False,-0.1052
claude-3-haiku,factual,"(0, 1)",0.1882,0.0923,0.0874,0.1716,True,0.0166
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.1804,0.0923,0.0564,0.1435,True,0.0369
claude-3-haiku,factual,"(0, 2)",0.1124,0.0923,0.0564,0.1435,False,-0.0311
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.4047,0.0923,0.0564,0.1435,True,0.2611
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 2)",0.1116,0.0923,0.0564,0.1435,False,-0.0319
claude-3-haiku,factual,"(0, 3)",0.3911,0.0923,0.5694,0.6092,False,-0.218
claude-3-haiku,factual,"(0, 2)",0.093,0.0923,0.0564,0.1435,False,-0.0505
claude-3-haiku,factual,"(0, 3)",0.469,0.0923,0.5694,0.6092,False,-0.1401
claude-3-haiku,factual,"(0, 3)",0.3041,0.0923,0.5694,0.6092,False,-0.305
claude-3-haiku,factual,"(0, 3)",0.2085,0.0923,0.5694,0.6092,False,-0.4007
claude-3-haiku,factual,"(0, 3)",0.3668,0.0923,0.5694,0.6092,False,-0.2424
claude-3-haiku,factual,"(0, 3)",0.1132,0.0923,0.5694,0.6092,False,-0.4959
claude-3-haiku,factual,"(0, 3)",0.3628,0.0923,0.5694,0.6092,False,-0.2463
claude-3-haiku,factual,"(0, 3)",0.2423,0.0923,0.5694,0.6092,False,-0.3669
claude-3-haiku,factual,"(0, 3)",0.1679,0.0923,0.5694,0.6092,False,-0.4413
claude-3-haiku,factual,"(1, 2)",0.0907,0.0874,0.0564,0.1389,False,-0.0481
claude-3-haiku,factual,"(0, 3)",0.1777,0.0923,0.5694,0.6092,False,-0.4315
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 2)",0.0536,0.0874,0.0564,0.1389,False,-0.0852
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 2)",0.134,0.0874,0.0564,0.1389,False,-0.0048
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 2)",0.2288,0.0874,0.0564,0.1389,True,0.0899
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 3)",0.2288,0.0874,0.5694,0.607,False,-0.3783
claude-3-haiku,factual,"(1, 2)",0.2104,0.0874,0.0564,0.1389,True,0.0715
claude-3-haiku,factual,"(1, 3)",0.1497,0.0874,0.5694,0.607,False,-0.4573
claude-3-haiku,factual,"(1, 3)",0.223,0.0874,0.5694,0.607,False,-0.3841
claude-3-haiku,factual,"(1, 3)",0.7402,0.0874,0.5694,0.607,True,0.1332
claude-3-haiku,factual,"(1, 3)",0.0,0.0874,0.5694,0.607,False,-0.607
claude-3-haiku,factual,"(1, 3)",0.0745,0.0874,0.5694,0.607,False,-0.5325
claude-3-haiku,factual,"(1, 3)",0.134,0.0874,0.5694,0.607,False,-0.473
claude-3-haiku,factual,"(1, 3)",0.1942,0.0874,0.5694,0.607,False,-0.4129
claude-3-haiku,factual,"(1, 3)",0.2201,0.0874,0.5694,0.607,False,-0.3869
claude-3-haiku,factual,"(1, 3)",0.2651,0.0874,0.5694,0.607,False,-0.342
claude-3-haiku,factual,"(0, 1)",0.3923,0.0923,0.0874,0.1716,True,0.2207
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.5843,0.0923,0.0874,0.1716,True,0.4128
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 2)",0.107,0.0923,0.0564,0.1435,False,-0.0365
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.1195,0.0923,0.0564,0.1435,False,-0.024
claude-3-haiku,factual,"(0, 3)",0.0,0.0923,0.5694,0.6092,False,-0.6092
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 3)",0.0984,0.0923,0.5694,0.6092,False,-0.5107
claude-3-haiku,factual,"(0, 3)",0.0,0.0923,0.5694,0.6092,False,-0.6092
claude-3-haiku,factual,"(0, 2)",0.3702,0.0923,0.0564,0.1435,True,0.2267
claude-3-haiku,factual,"(0, 3)",0.396,0.0923,0.5694,0.6092,False,-0.2132
claude-3-haiku,factual,"(0, 3)",0.4274,0.0923,0.5694,0.6092,False,-0.1817
claude-3-haiku,factual,"(0, 3)",0.6815,0.0923,0.5694,0.6092,True,0.0724
claude-3-haiku,factual,"(0, 3)",0.0,0.0923,0.5694,0.6092,False,-0.6092
claude-3-haiku,factual,"(0, 3)",0.0,0.0923,0.5694,0.6092,False,-0.6092
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(0, 3)",0.0,0.0923,0.5694,0.6092,False,-0.6092
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(0, 3)",0.4174,0.0923,0.5694,0.6092,False,-0.1918
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 2)",0.0456,0.0874,0.0564,0.1389,False,-0.0932
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 3)",0.0514,0.0874,0.5694,0.607,False,-0.5556
claude-3-haiku,factual,"(1, 2)",0.388,0.0874,0.0564,0.1389,True,0.2491
claude-3-haiku,factual,"(1, 2)",0.0703,0.0874,0.0564,0.1389,False,-0.0686
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 3)",0.4739,0.0874,0.5694,0.607,False,-0.1331
claude-3-haiku,factual,"(1, 3)",0.113,0.0874,0.5694,0.607,False,-0.494
claude-3-haiku,factual,"(1, 3)",0.0,0.0874,0.5694,0.607,False,-0.607
claude-3-haiku,factual,"(1, 3)",0.4274,0.0874,0.5694,0.607,False,-0.1796
claude-3-haiku,factual,"(1, 3)",0.7148,0.0874,0.5694,0.607,True,0.1078
claude-3-haiku,factual,"(1, 3)",0.0,0.0874,0.5694,0.607,False,-0.607
claude-3-haiku,factual,"(1, 3)",0.261,0.0874,0.5694,0.607,False,-0.346
claude-3-haiku,factual,"(1, 3)",0.4174,0.0874,0.5694,0.607,False,-0.1896
claude-3-haiku,factual,"(0, 1)",0.4096,0.0923,0.0874,0.1716,True,0.238
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0758,0.0923,0.0874,0.1716,False,-0.0958
claude-3-haiku,factual,"(0, 1)",0.3899,0.0923,0.0874,0.1716,True,0.2183
claude-3-haiku,factual,"(1, 3)",0.0,0.0874,0.5694,0.607,False,-0.607
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.3702,0.0923,0.0874,0.1716,True,0.1986
claude-3-haiku,factual,"(0, 1)",0.4433,0.0923,0.0874,0.1716,True,0.2717
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.3505,0.0923,0.0874,0.1716,True,0.179
claude-3-haiku,factual,"(0, 2)",0.4005,0.0923,0.0564,0.1435,True,0.257
claude-3-haiku,factual,"(0, 2)",0.3722,0.0923,0.0564,0.1435,True,0.2287
claude-3-haiku,factual,"(0, 2)",0.4005,0.0923,0.0564,0.1435,True,0.257
claude-3-haiku,factual,"(0, 2)",0.3899,0.0923,0.0564,0.1435,True,0.2464
claude-3-haiku,factual,"(0, 2)",0.4804,0.0923,0.0564,0.1435,True,0.3369
claude-3-haiku,factual,"(0, 2)",0.3505,0.0923,0.0564,0.1435,True,0.207
claude-3-haiku,factual,"(0, 2)",0.3505,0.0923,0.0564,0.1435,True,0.207
claude-3-haiku,factual,"(0, 2)",0.3708,0.0923,0.0564,0.1435,True,0.2273
claude-3-haiku,factual,"(0, 2)",0.3938,0.0923,0.0564,0.1435,True,0.2503
claude-3-haiku,factual,"(0, 2)",0.3702,0.0923,0.0564,0.1435,True,0.2267
claude-3-haiku,factual,"(0, 3)",0.0592,0.0923,0.5694,0.6092,False,-0.5499
claude-3-haiku,factual,"(0, 3)",0.4201,0.0923,0.5694,0.6092,False,-0.189
claude-3-haiku,factual,"(0, 3)",0.6417,0.0923,0.5694,0.6092,True,0.0325
claude-3-haiku,factual,"(0, 3)",0.7693,0.0923,0.5694,0.6092,True,0.1601
claude-3-haiku,factual,"(0, 3)",0.4981,0.0923,0.5694,0.6092,False,-0.111
claude-3-haiku,factual,"(0, 3)",0.228,0.0923,0.5694,0.6092,False,-0.3811
claude-3-haiku,factual,"(0, 3)",0.1476,0.0923,0.5694,0.6092,False,-0.4616
claude-3-haiku,factual,"(0, 3)",1.0,0.0923,0.5694,0.6092,True,0.3908
claude-3-haiku,factual,"(0, 3)",0.5898,0.0923,0.5694,0.6092,False,-0.0193
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(0, 3)",0.3988,0.0923,0.5694,0.6092,False,-0.2104
claude-3-haiku,factual,"(1, 2)",0.4062,0.0874,0.0564,0.1389,True,0.2673
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 2)",0.4686,0.0874,0.0564,0.1389,True,0.3297
claude-3-haiku,factual,"(1, 2)",0.4401,0.0874,0.0564,0.1389,True,0.3012
claude-3-haiku,factual,"(1, 2)",0.0445,0.0874,0.0564,0.1389,False,-0.0943
claude-3-haiku,factual,"(1, 2)",0.4967,0.0874,0.0564,0.1389,True,0.3578
claude-3-haiku,factual,"(1, 3)",0.0,0.0874,0.5694,0.607,False,-0.607
claude-3-haiku,factual,"(1, 2)",0.3708,0.0874,0.0564,0.1389,True,0.232
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 3)",0.7693,0.0874,0.5694,0.607,True,0.1622
claude-3-haiku,factual,"(1, 3)",0.6417,0.0874,0.5694,0.607,True,0.0346
claude-3-haiku,factual,"(1, 3)",0.5129,0.0874,0.5694,0.607,False,-0.0941
claude-3-haiku,factual,"(1, 3)",0.2398,0.0874,0.5694,0.607,False,-0.3672
claude-3-haiku,factual,"(1, 3)",0.2103,0.0874,0.5694,0.607,False,-0.3967
claude-3-haiku,factual,"(1, 3)",0.1476,0.0874,0.5694,0.607,False,-0.4595
claude-3-haiku,factual,"(1, 3)",1.0,0.0874,0.5694,0.607,True,0.393
claude-3-haiku,factual,"(1, 3)",0.7657,0.0874,0.5694,0.607,True,0.1587
claude-3-haiku,factual,"(0, 1)",0.1882,0.0923,0.0874,0.1716,True,0.0166
claude-3-haiku,factual,"(1, 3)",0.3988,0.0874,0.5694,0.607,False,-0.2082
claude-3-haiku,factual,"(0, 1)",0.2915,0.0923,0.0874,0.1716,True,0.1199
claude-3-haiku,factual,"(0, 1)",0.2639,0.0923,0.0874,0.1716,True,0.0924
claude-3-haiku,factual,"(0, 1)",0.1096,0.0923,0.0874,0.1716,False,-0.062
claude-3-haiku,factual,"(0, 1)",0.0258,0.0923,0.0874,0.1716,False,-0.1458
claude-3-haiku,factual,"(0, 1)",0.0258,0.0923,0.0874,0.1716,False,-0.1458
claude-3-haiku,factual,"(0, 1)",0.1557,0.0923,0.0874,0.1716,False,-0.0159
claude-3-haiku,factual,"(0, 1)",0.0258,0.0923,0.0874,0.1716,False,-0.1458
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 1)",0.0258,0.0923,0.0874,0.1716,False,-0.1458
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 1)",0.2423,0.0923,0.0874,0.1716,True,0.0707
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 2)",0.0258,0.0923,0.0564,0.1435,False,-0.1177
claude-3-haiku,factual,"(0, 3)",0.8626,0.0923,0.5694,0.6092,True,0.2535
claude-3-haiku,factual,"(0, 3)",0.1952,0.0923,0.5694,0.6092,False,-0.4139
claude-3-haiku,factual,"(0, 3)",0.2423,0.0923,0.5694,0.6092,False,-0.3669
claude-3-haiku,factual,"(0, 3)",0.4612,0.0923,0.5694,0.6092,False,-0.1479
claude-3-haiku,factual,"(0, 3)",0.0799,0.0923,0.5694,0.6092,False,-0.5292
claude-3-haiku,factual,"(0, 3)",0.1016,0.0923,0.5694,0.6092,False,-0.5076
claude-3-haiku,factual,"(0, 3)",0.2309,0.0923,0.5694,0.6092,False,-0.3783
claude-3-haiku,factual,"(0, 3)",0.1232,0.0923,0.5694,0.6092,False,-0.4859
claude-3-haiku,factual,"(0, 3)",0.3776,0.0923,0.5694,0.6092,False,-0.2316
claude-3-haiku,factual,"(1, 2)",0.0258,0.0874,0.0564,0.1389,False,-0.1131
claude-3-haiku,factual,"(1, 2)",0.1275,0.0874,0.0564,0.1389,False,-0.0114
claude-3-haiku,factual,"(1, 2)",0.1882,0.0874,0.0564,0.1389,True,0.0493
claude-3-haiku,factual,"(1, 2)",0.0258,0.0874,0.0564,0.1389,False,-0.1131
claude-3-haiku,factual,"(1, 2)",0.0258,0.0874,0.0564,0.1389,False,-0.1131
claude-3-haiku,factual,"(1, 2)",0.0258,0.0874,0.0564,0.1389,False,-0.1131
claude-3-haiku,factual,"(1, 2)",0.0258,0.0874,0.0564,0.1389,False,-0.1131
claude-3-haiku,factual,"(1, 2)",0.0463,0.0874,0.0564,0.1389,False,-0.0926
claude-3-haiku,factual,"(1, 3)",0.5379,0.0874,0.5694,0.607,False,-0.0692
claude-3-haiku,factual,"(0, 3)",0.2062,0.0923,0.5694,0.6092,False,-0.403
claude-3-haiku,factual,"(1, 2)",0.0,0.0874,0.0564,0.1389,False,-0.1389
claude-3-haiku,factual,"(1, 3)",0.1952,0.0874,0.5694,0.607,False,-0.4118
claude-3-haiku,factual,"(1, 2)",0.255,0.0874,0.0564,0.1389,True,0.1162
claude-3-haiku,factual,"(1, 3)",0.4047,0.0874,0.5694,0.607,False,-0.2024
claude-3-haiku,factual,"(1, 3)",0.2076,0.0874,0.5694,0.607,False,-0.3994
claude-3-haiku,factual,"(1, 3)",0.4612,0.0874,0.5694,0.607,False,-0.1458
claude-3-haiku,factual,"(1, 3)",0.3169,0.0874,0.5694,0.607,False,-0.2901
claude-3-haiku,factual,"(1, 3)",0.1232,0.0874,0.5694,0.607,False,-0.4838
claude-3-haiku,factual,"(1, 3)",0.3121,0.0874,0.5694,0.607,False,-0.295
claude-3-haiku,factual,"(1, 3)",0.1016,0.0874,0.5694,0.607,False,-0.5055
claude-3-haiku,factual,"(1, 3)",0.3776,0.0874,0.5694,0.607,False,-0.2294
claude-3-haiku,factual,"(0, 1)",0.3505,0.0923,0.0874,0.1716,True,0.179
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.4018,0.0923,0.0874,0.1716,True,0.2302
claude-3-haiku,factual,"(0, 1)",0.4114,0.0923,0.0874,0.1716,True,0.2398
claude-3-haiku,factual,"(0, 1)",0.3505,0.0923,0.0874,0.1716,True,0.179
claude-3-haiku,factual,"(0, 1)",0.3505,0.0923,0.0874,0.1716,True,0.179
claude-3-haiku,factual,"(0, 1)",0.3505,0.0923,0.0874,0.1716,True,0.179
claude-3-haiku,factual,"(0, 1)",0.3702,0.0923,0.0874,0.1716,True,0.1986
claude-3-haiku,factual,"(0, 1)",0.3992,0.0923,0.0874,0.1716,True,0.2277
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.3505,0.0923,0.0564,0.1435,True,0.207
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
claude-3-haiku,factual,"(0, 2)",0.4032,0.0923,0.0564,0.1435,True,0.2597
claude-3-haiku,factual,"(0, 1)",0.3505,0.0923,0.0874,0.1716,True,0.179
claude-3-haiku,factual,"(0, 2)",0.3505,0.0923,0.0564,0.1435,True,0.207
claude-3-haiku,factual,"(0, 2)",0.3505,0.0923,0.0564,0.1435,True,0.207
claude-3-haiku,factual,"(0, 2)",0.4177,0.0923,0.0564,0.1435,True,0.2742
claude-3-haiku,factual,"(0, 2)",0.3715,0.0923,0.0564,0.1435,True,0.228
claude-3-haiku,factual,"(0, 2)",0.3505,0.0923,0.0564,0.1435,True,0.207
claude-3-haiku,factual,"(0, 2)",0.4155,0.0923,0.0564,0.1435,True,0.272
claude-3-haiku,factual,"(0, 3)",0.4858,0.0923,0.5694,0.6092,False,-0.1233
claude-3-haiku,factual,"(0, 3)",1.0,0.0923,0.5694,0.6092,True,0.3908
claude-3-haiku,factual,"(0, 3)",0.9425,0.0923,0.5694,0.6092,True,0.3334
claude-3-haiku,factual,"(0, 3)",0.5787,0.0923,0.5694,0.6092,False,-0.0304
claude-3-haiku,factual,"(0, 3)",0.4981,0.0923,0.5694,0.6092,False,-0.111
claude-3-haiku,factual,"(0, 3)",0.6103,0.0923,0.5694,0.6092,True,0.0012
claude-3-haiku,factual,"(0, 3)",0.6881,0.0923,0.5694,0.6092,True,0.0789
claude-3-haiku,factual,"(0, 3)",1.0,0.0923,0.5694,0.6092,True,0.3908
claude-3-haiku,factual,"(0, 3)",1.0,0.0923,0.5694,0.6092,True,0.3908
claude-3-haiku,factual,"(0, 3)",1.0,0.0923,0.5694,0.6092,True,0.3908
claude-3-haiku,factual,"(1, 2)",0.4047,0.0874,0.0564,0.1389,True,0.2658
claude-3-haiku,factual,"(1, 2)",0.3505,0.0874,0.0564,0.1389,True,0.2117
claude-3-haiku,factual,"(1, 2)",0.3505,0.0874,0.0564,0.1389,True,0.2117
claude-3-haiku,factual,"(1, 2)",0.3505,0.0874,0.0564,0.1389,True,0.2117
claude-3-haiku,factual,"(1, 2)",0.4201,0.0874,0.0564,0.1389,True,0.2812
claude-3-haiku,factual,"(1, 2)",0.3505,0.0874,0.0564,0.1389,True,0.2117
claude-3-haiku,factual,"(1, 2)",0.3924,0.0874,0.0564,0.1389,True,0.2536
claude-3-haiku,factual,"(1, 2)",0.3702,0.0874,0.0564,0.1389,True,0.2313
claude-3-haiku,factual,"(1, 2)",0.3866,0.0874,0.0564,0.1389,True,0.2477
claude-3-haiku,factual,"(1, 2)",0.3505,0.0874,0.0564,0.1389,True,0.2117
claude-3-haiku,factual,"(1, 3)",0.9425,0.0874,0.5694,0.607,True,0.3355
claude-3-haiku,factual,"(1, 3)",0.0,0.0874,0.5694,0.607,False,-0.607
claude-3-haiku,factual,"(1, 3)",0.4917,0.0874,0.5694,0.607,False,-0.1153
claude-3-haiku,factual,"(1, 3)",0.9768,0.0874,0.5694,0.607,True,0.3698
claude-3-haiku,factual,"(1, 3)",0.5985,0.0874,0.5694,0.607,False,-0.0085
claude-3-haiku,factual,"(1, 3)",0.4858,0.0874,0.5694,0.607,False,-0.1212
claude-3-haiku,factual,"(1, 3)",0.9351,0.0874,0.5694,0.607,True,0.328
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(1, 3)",1.0,0.0874,0.5694,0.607,True,0.393
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(0, 1)",0.0,0.0923,0.0874,0.1716,False,-0.1716
claude-3-haiku,factual,"(1, 3)",0.9613,0.0874,0.5694,0.607,True,0.3543
claude-3-haiku,factual,"(0, 2)",0.0778,0.0923,0.0564,0.1435,False,-0.0658
claude-3-haiku,factual,"(0, 2)",0.0,0.0923,0.0564,0.1435,False,-0.1435
